01-OpHi,01-OpLo,01-OpCl,01-Vol,02-OpHi,02-OpLo,02-OpCl,02-Vol,03-OpHi,03-OpLo,03-OpCl,03-Vol,04-OpHi,04-OpLo,04-OpCl,04-Vol,05-OpHi,05-OpLo,05-OpCl,05-Vol,06-OpHi,06-OpLo,06-OpCl,06-Vol,07-OpHi,07-OpLo,07-OpCl,07-Vol,08-OpHi,08-OpLo,08-OpCl,08-Vol,09-OpHi,09-OpLo,09-OpCl,09-Vol,10-OpHi,10-OpLo,10-OpCl,10-Vol,11-OpHi,11-OpLo,11-OpCl,11-Vol,12-OpHi,12-OpLo,12-OpCl,12-Vol,13-OpHi,13-OpLo,13-OpCl,13-Vol,14-OpHi,14-OpLo,14-OpCl,14-Vol,15-OpHi,15-OpLo,15-OpCl,15-Vol,StdSlpSMA13,StdSlpSMA55,Max13m,Min13m
1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.897895,0.002890,0.312385,0.536355,0.912880,0.000000,0.310392,0.211965,1.000000,0.164007,0.375635,0.807445,0.986934,0.084935,0.368969,0.957480,0.976942,0.134078,0.298103,0.280375,0.602490,0.793635,0.027709,0.874648
0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.897895,0.002890,0.312385,0.536355,0.912880,0.000000,0.310392,0.211965,1.000000,0.164007,0.375635,0.807445,0.986934,0.084935,0.368969,0.957480,0.582165,0.764765,0.080948,0.914770
0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.897895,0.002890,0.312385,0.536355,0.912880,0.000000,0.310392,0.211965,1.000000,0.164007,0.375635,0.807445,0.599884,0.706969,0.080948,0.914770
1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.897895,0.002890,0.312385,0.536355,0.912880,0.000000,0.310392,0.211965,0.613110,0.718307,0.000000,0.892973
1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.897895,0.002890,0.312385,0.536355,0.559867,0.668611,0.000000,0.897724
0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.895298,0.000000,0.308399,0.605642,0.552266,0.637355,0.031704,0.937979
1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,1.000000,0.076099,0.362875,0.018668,0.588495,0.672495,0.000000,0.914087
1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,1.000000,0.016582,0.321828,0.016459,0.654804,0.754464,0.000000,0.914087
0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.999818,0.227675,0.467414,0.044958,0.609274,0.752857,0.014899,0.925315
1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.776696,0.028772,0.191385,0.228575,0.547605,0.761584,0.000000,0.914087
0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.664440,0.172206,0.131559,0.995763,0.511731,0.638485,0.014899,0.925315
0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.542695,0.000000,0.066677,0.053656,0.548688,0.646861,0.063935,0.962269
1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.882737,0.000000,0.247898,0.002452,0.572534,0.644808,0.059215,0.958712
0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.999970,0.090698,0.372944,0.020259,0.590268,0.680873,0.080074,0.974431
0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,1.000000,0.090722,0.319786,0.068865,0.575076,0.647220,0.000129,0.914184
1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.821748,0.000000,0.310392,0.568128,0.575076,0.691520,0.005912,0.914963
0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.821748,0.000000,0.310392,0.743331,0.563179,0.626892,0.084544,0.974220
0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,1.000000,0.010738,0.313041,0.218807,0.615603,0.624001,0.094819,0.938478
0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,1.000000,0.193033,0.443522,0.182939,0.623203,0.624001,0.166295,0.974431
0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.998752,0.140523,0.400639,0.226623,0.587735,0.624872,0.166295,0.974431
0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,1.000000,0.098003,0.344702,0.007398,0.581164,0.618120,0.154983,0.965906
0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,1.000000,0.025395,0.327453,0.328172,0.576270,0.613311,0.166426,0.974431
1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.967144,0.000000,0.310392,0.004327,0.569595,0.613311,0.155627,0.966293
1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,1.000000,0.025395,0.310392,0.001685,0.610536,0.603694,0.155886,0.966488
1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.967994,0.169217,0.427097,0.485365,0.607542,0.586702,0.178249,0.983341
0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.989013,0.037193,0.336043,0.853487,0.597869,0.603694,0.200355,1.000000
0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,1.000000,0.045248,0.341598,0.614404,0.559867,0.603694,0.200355,1.000000
0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.823706,0.000000,0.217350,0.488410,0.648529,0.654185,0.177735,0.982954
1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.999717,0.136391,0.404457,0.694635,0.646791,0.652589,0.081603,0.910508
0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,1.000000,0.134626,0.403240,0.087859,0.674331,0.652993,0.087258,0.914770
0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.853941,0.000253,0.310566,0.708757,0.685038,0.688825,0.081612,0.910515
1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.987460,0.081411,0.366539,0.103861,0.677530,0.681700,0.016889,0.861739
1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.974740,0.000000,0.310392,0.483294,0.623372,0.630301,0.109887,0.931823
0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.974740,0.000000,0.310392,0.855278,0.684936,0.663002,0.026323,0.864673
0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.999716,0.019304,0.323705,0.008412,0.690003,0.662280,0.000392,0.845401
0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.975023,0.019303,0.323705,0.566913,0.627941,0.599180,0.025836,0.864576
1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,1.000000,0.037734,0.336416,0.031883,0.653700,0.607138,0.009048,0.901193
1.000000,0.049813,0.344747,0.006087,1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,1.000000,0.075929,0.362758,0.161035,0.644027,0.607138,0.009048,0.901193
1.000000,0.109333,0.385796,0.049426,1.000000,0.049813,0.344747,0.006087,1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,1.000000,0.037744,0.310997,0.322420,0.638074,0.564913,0.009048,0.901193
1.000000,0.146716,0.310392,0.167247,1.000000,0.109333,0.385796,0.049426,1.000000,0.049813,0.344747,0.006087,1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.950039,0.000000,0.310392,0.040499,0.666793,0.619566,0.009048,0.866768
1.000000,0.067589,0.357006,0.893269,1.000000,0.146716,0.310392,0.167247,1.000000,0.109333,0.385796,0.049426,1.000000,0.049813,0.344747,0.006087,1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.950039,0.000000,0.310392,0.015474,0.557333,0.543287,0.095034,0.931567
1.000000,0.048497,0.343839,0.647523,1.000000,0.067589,0.357006,0.893269,1.000000,0.146716,0.310392,0.167247,1.000000,0.109333,0.385796,0.049426,1.000000,0.049813,0.344747,0.006087,1.000000,0.109333,0.344747,0.135936,0.943114,0.192208,0.442953,0.016301,0.999138,0.000666,0.309932,0.533180,0.942041,0.000000,0.279924,0.680837,1.000000,0.047566,0.343197,0.288910,1.000000,0.000000,0.310392,0.005446,0.820592,0.001927,0.214779,0.600999,0.860436,0.000000,0.236013,0.416071,1.000000,0.006614,0.314953,0.862004,0.788028,0.038622,0.197424,0.311498,0.559072,0.538778,0.106215,0.906636
